idx,trial,E_main,E_main_int,win_input_all,rel_improvement
69,median_baseline_centered,0.30507449296158884,0.4305891853649378,False,-0.4114230959936096
70,median_baseline_centered,1.2692119989792763,1.7125341675388075,False,-0.34928929833291034
71,median_baseline_centered,0.26737261517476213,0.29009285404082863,False,-0.0849759383590236
72,median_baseline_centered,0.7837382747973323,0.616400263522223,True,0.21351261850541609
73,median_baseline_centered,6.714755181493082,7.9385311233440286,False,-0.18225175881671493
74,median_baseline_centered,3.4830446452482824,3.483503018190556,False,-0.00013160122506577037
75,median_baseline_centered,6.620007622913509,6.33616365861598,True,0.042876682394598895
76,median_baseline_centered,0.26456656442725024,0.28314774664534786,False,-0.07023254150898874
77,median_baseline_centered,1.4653532574155095,1.1306706237623059,True,0.22839723592880645
78,median_baseline_centered,0.1974821006434697,0.1700533190081908,True,0.1388924947920186
79,median_baseline_centered,4.359209769489266,5.013176750460582,False,-0.15001961721327908
80,median_baseline_centered,0.2894693245802511,0.26868687965985083,True,0.07179498190512704
81,median_baseline_centered,17.464172595696535,16.31401216877271,True,0.0658582833295623
82,median_baseline_centered,0.24196698152498247,0.15861094101827436,True,0.34449345105277235
83,median_baseline_centered,2.1192181620123,2.333813903270996,False,-0.10126175072736521
84,median_baseline_centered,5.3121225584325344,6.229352983774021,False,-0.1726674065313666
85,median_baseline_centered,0.45922286567745646,0.42137182172785054,True,0.08242412732145805
86,median_baseline_centered,0.6266305432892185,0.6372498762535249,False,-0.01694672096343721
87,median_baseline_centered,0.24891486163458248,0.16597482692930807,True,0.33320643918281057
88,median_baseline_centered,13.14871830944742,12.989638379524022,True,0.012098512279260353
89,median_baseline_centered,5.860450337888621,6.0796608998664645,False,-0.03740507117014187
90,median_baseline_centered,0.3874029521208386,0.328541778509927,True,0.15193785511577543
91,median_baseline_centered,3.2360856147303236,2.9867740393606588,True,0.07704109379391805
92,median_baseline_centered,1.2471271941359763,1.2581169416706628,False,-0.008812050275506597
93,median_baseline_centered,0.39967324204702426,0.2844477629031182,True,0.2882992080066764
94,median_baseline_centered,0.29252690711949436,0.3268197489318215,False,-0.1172297008500541
95,median_baseline_centered,0.3359605863585698,0.28052664508178654,True,0.16500132315358493
96,median_baseline_centered,0.8399298498881977,0.7331299866884724,True,0.12715331311753503
97,median_baseline_centered,2.2552691342170554,2.022905502801436,True,0.1030314421858055
98,median_baseline_centered,1.9765045357229223,2.230248311344776,False,-0.12838006239581773
99,median_baseline_centered,0.5083819901757869,0.2523779872139628,True,0.5035662315118602
